functionname,protocol,device,subdevice,function
CHANNEL+,Replay,230,4,2
POWER,Replay,230,4,7
CHANNEL-,Replay,230,4,9
STOP,Replay,230,4,11
6,Replay,230,4,12
RED,Replay,230,4,14
INFO,Replay,230,4,17
4,Replay,230,4,19
MUTE,Replay,230,4,20
GREEN,Replay,230,4,21
VOLUME-,Replay,230,4,23
DOWN,Replay,230,4,24
RECORD,Replay,230,4,25
5,Replay,230,4,26
0,Replay,230,4,27
YELLOW,Replay,230,4,28
EXIT,Replay,230,4,30
MENU,Replay,230,4,31
BLUE,Replay,230,4,35
UP,Replay,230,4,37
3,Replay,230,4,39
9,Replay,230,4,40
VOLUME+,Replay,230,4,43
EPG,Replay,230,4,44
2,Replay,230,4,46
8,Replay,230,4,47
1,Replay,230,4,53
7,Replay,230,4,54
DOT,Replay,230,4,72
BACK,Replay,230,4,77
TEXT,Replay,230,4,78
PLAYPAUSE,Replay,230,4,79
LEFT,Replay,230,4,82
RIGHT,Replay,230,4,83
OK,Replay,230,4,84
