functionname,protocol,device,subdevice,function
FORWARD_SEEK,NEC,210,44,0
REV_SEEK,NEC,210,44,1
NEXT,NEC,210,44,5
AGAIN,NEC,210,44,6
A_B,NEC,210,44,7
CLEAR,NEC,210,44,8
MEMORY,NEC,210,44,9
DISPLAY,NEC,210,44,10
OPEN,NEC,210,44,11
8,NEC,210,44,12
9,NEC,210,44,13
0,NEC,210,44,14
10CHANNELSUP,NEC,210,44,15
1,NEC,210,44,16
2,NEC,210,44,17
3,NEC,210,44,18
4,NEC,210,44,19
5,NEC,210,44,24
6,NEC,210,44,25
7,NEC,210,44,26
PLAY,NEC,210,44,27
STOP,NEC,210,44,28
FORWARD_SKIP,NEC,210,44,29
REV_SKIP,NEC,210,44,30
PAUSE,NEC,210,44,31
SHUFFLE,NEC,210,44,70
TIME_EDIT,NEC,210,44,77
PEAK_SEARCH,NEC,210,44,93
