functionname,protocol,device,subdevice,function
<<,RC5,25,-1,1
>>,RC5,25,-1,2
DTS MODE: MOVIE,RC5,25,-1,3
DTS MODE: MUSIC,RC5,25,-1,4
EXIT SETUP MENU,RC5,25,-1,5
PL: DIMENSION -,RC5,25,-1,17
PL: DIMENSION +,RC5,25,-1,18
DD: COMPR: LOW,RC5,25,-1,25
DD: COMPR: MEDIUM,RC5,25,-1,26
DD: COMPR: OFF,RC5,25,-1,28
DD: COMPR: NIGHT,RC5,25,-1,29
DISPLAY ON,RC5,25,-1,30
DISPLAY OFF,RC5,25,-1,31
LIGHT ON,RC5,25,-1,32
LIGHT OFF,RC5,25,-1,33
LIGHT DIM,RC5,25,-1,34
THX: ASA MODE:MUSIC,RC5,25,-1,36
THX: ASA MODE:OFF,RC5,25,-1,37
THX: EX MODE: ON,RC5,25,-1,38
THX: EX MODE: OFF,RC5,25,-1,39
THX: EX MODE: AUTO,RC5,25,-1,40
THX: ASA MODE:CINEMA,RC5,25,-1,41
