functionname,protocol,device,subdevice,function
KEY_1,Sony20,26,73,0
KEY_2,Sony20,26,73,1
KEY_3,Sony20,26,73,2
KEY_4,Sony20,26,73,3
KEY_5,Sony20,26,73,4
KEY_6,Sony20,26,73,5
KEY_7,Sony20,26,73,6
KEY_8,Sony20,26,73,7
KEY_9,Sony20,26,73,8
KEY_0,Sony20,26,73,9
KEY_ENTER,Sony20,26,73,11
KEY_ENTER,Sony20,26,73,11
KEY_ENTER,Sony20,26,73,14
KEY_CLEAR,Sony20,26,73,15
I/O,Sony20,26,73,21
KEY_OPEN,Sony20,26,73,22
KEY_TITLE,Sony20,26,73,26
KEY_MENU,Sony20,26,73,27
PROGRAM,Sony20,26,73,31
SEARCH/STEP_reverse,Sony20,26,73,32
SEARCH/STEP_forward,Sony20,26,73,33
SCAN/SLOW_reverse,Sony20,26,73,34
SCAN/SLOW_forward,Sony20,26,73,35
TIME/TEXT,Sony20,26,73,40
KEY_AGAIN,Sony20,26,73,44
KEY_PREVIOUS,Sony20,26,73,48
KEY_NEXT,Sony20,26,73,49
KEY_PLAY,Sony20,26,73,50
SHUFFLE,Sony20,26,73,53
KEY_STOP,Sony20,26,73,56
KEY_PAUSE,Sony20,26,73,57
BNR,Sony20,26,73,72
DISPLAY,Sony20,26,73,84
SURROUND,Sony20,26,73,90
INSTANT_REPLAY,Sony20,26,73,92
KEY_SUBTITLE,Sony20,26,73,99
KEY_AUDIO,Sony20,26,73,100
KEY_ANGLE,Sony20,26,73,101
KEY_UP,Sony20,26,73,121
KEY_DOWN,Sony20,26,73,122
KEY_LEFT,Sony20,26,73,123
KEY_RIGHT,Sony20,26,73,124
