functionname,protocol,device,subdevice,function
STOP/CLEAR,Panasonic,160,194,128
AGAIN,Panasonic,160,194,129
BACK,Panasonic,160,194,132
FORWARD,Panasonic,160,194,133
PLAYPAUSE,Panasonic,160,194,135
MEMORY,Panasonic,160,194,139
TAPE,Panasonic,160,194,172
VOLUME+,Panasonic,160,194,176
VOLUME-,Panasonic,160,194,177
XBS,Panasonic,160,194,181
CD,Panasonic,160,194,182
BAND,Panasonic,160,194,184
POWER,Panasonic,160,194,191
FM_MODE,Panasonic,160,194,228
TUNER_CH_+,Panasonic,160,194,231
TUNER_CH_-,Panasonic,160,194,232
TUNER+,Panasonic,160,194,233
TUNER-,Panasonic,160,194,234
