functionname,protocol,device,subdevice,function
POWER,NEC,134,107,0
SETUP,NEC,134,107,4
MENU,NEC,134,107,5
AUDIO,NEC,134,107,6
IMAGES,NEC,134,107,7
UP,NEC,134,107,8
LEFT,NEC,134,107,9
SELECT,NEC,134,107,10
RIGHT,NEC,134,107,11
DOWN,NEC,134,107,12
PREVIOUS,NEC,134,107,13
OPTION,NEC,134,107,14
STOP,NEC,134,107,15
NEXT,NEC,134,107,16
PLAYPAUSE,NEC,134,107,17
BACK,NEC,134,107,18
PAGE+,NEC,134,107,19
VOLUME+,NEC,134,107,20
ZOOM+,NEC,134,107,21
PAGE-,NEC,134,107,25
VOLUME-,NEC,134,107,26
ZOOM-,NEC,134,107,27
