functionname,protocol,device,subdevice,function
STOP,Panasonic,144,0,0
CHECK,Panasonic,144,1,1
REWIND,Panasonic,144,0,2
UP,Panasonic,144,1,2
FASTFORWARD,Panasonic,144,0,3
DOWN,Panasonic,144,1,3
RIGHT,Panasonic,144,1,4
LEFT,Panasonic,144,1,5
PAUSE,Panasonic,144,0,6
RECORD,Panasonic,144,0,8
PLAY,Panasonic,144,0,10
SP/LP,Panasonic,144,1,10
SLOW,Panasonic,144,0,15
1,Panasonic,144,0,16
2,Panasonic,144,0,17
3,Panasonic,144,0,18
4,Panasonic,144,0,19
5,Panasonic,144,0,20
6,Panasonic,144,0,21
7,Panasonic,144,0,22
8,Panasonic,144,0,23
9,Panasonic,144,0,24
0,Panasonic,144,0,25
AUDIO_OUT,Panasonic,144,0,51
CHANNEL+,Panasonic,144,0,52
CHANNEL-,Panasonic,144,0,53
AV_LINK,Panasonic,144,0,54
102ND,Panasonic,144,0,59
POWER,Panasonic,144,0,61
INDEX-,Panasonic,144,0,73
INDEX+,Panasonic,144,0,74
MENU,Panasonic,144,1,86
MENU,Panasonic,144,0,87
STORE,Panasonic,144,1,88
EXIT,Panasonic,144,1,102
TIMER_REC,Panasonic,144,0,180
INPUT:_SEL,Panasonic,144,0,192
