functionname,protocol,device,subdevice,function
VCR 1,NEC1,122,-1,15
VCR 2/DVR,NEC1,122,-1,19
PHONO,NEC1,122,-1,20
CD,NEC1,122,-1,21
TUNER,NEC1,122,-1,22
VOLUME UP,NEC1,122,-1,26
,NEC1,122,-1,26
VOLUME DOWN,NEC1,122,-1,27
,NEC1,122,-1,27
MUTE ON/OFF,NEC1,122,-1,28
POWER ON,NEC1,122,-1,29
,NEC1,122,-1,29
STANDBY,NEC1,122,-1,30
,NEC1,122,-1,30
RIGHT,NEC1,122,-1,82
LEFT,NEC1,122,-1,83
D-TV/CBL,NEC1,122,-1,84
V-AUX,NEC1,122,-1,85
EFFECT OFF,NEC1,122,-1,86
SLEEP,NEC1,122,-1,87
TEST,NEC1,122,-1,133
LEVEL,NEC1,122,-1,134
6 CH INPUT,NEC1,122,-1,135
HALL,NEC1,122,-1,136
JAZZ,NEC1,122,-1,137
ROCK,NEC1,122,-1,138
ENTERTAIMENT,NEC1,122,-1,139
TV SPORTS,NEC1,122,-1,140
MONO MOVIE,NEC1,122,-1,141
1-MOVIE,NEC1,122,-1,142
THTR-2,NEC1,122,-1,143
DOLBY/DTS SUR.,NEC1,122,-1,144
UP,NEC1,122,-1,152
DOWN,NEC1,122,-1,153
SET MENU,NEC1,122,-1,156
DVD,NEC1,122,-1,193
SELECT,NEC1,122,-1,194
MD/CD-R,NEC1,122,-1,201
