functionname,protocol,device,subdevice,function
POWER/STANDBY,RC5,16,-1,12
,RC5,16,-1,12
MUTE,RC5,16,-1,13
+,RC5,16,-1,16
,RC5,16,-1,16
VOLUME+,RC5,16,-1,16
-,RC5,16,-1,17
,RC5,16,-1,17
VOLUME-,RC5,16,-1,17
LASER,RC5,16,-1,18
AUX2,RC5,16,-1,19
,RC5,16,-1,19
TUNER,RC5,16,-1,20
,RC5,16,-1,20
VCR,RC5,16,-1,23
,RC5,16,-1,23
AUX1,RC5,16,-1,24
,RC5,16,-1,24
DAT,RC5,16,-1,25
SAT,RC5,16,-1,31
,RC5,16,-1,31
SURROUND,RC5,16,-1,37
NORM,RC5,16,-1,49
,RC5,16,-1,49
SOURCE--,RC5,16,-1,50
,RC5,16,-1,50
SOURCE-A,RC5,16,-1,56
,RC5,16,-1,56
SELECT,RC5,16,-1,80
OSG,RC5,16,-1,82
,RC5,16,-1,82
SOURCE-A/-,RC5,16,-1,118
,RC5,16,-1,118
MODE,RC5,16,-1,119
