functionname,protocol,device,subdevice,function
CHANNEL+,NEC,0,253,0
CHANNEL-,NEC,0,253,1
VOLUME+,NEC,0,253,2
VOLUME-,NEC,0,253,3
MENU,NEC,0,253,4
INFO,NEC,0,253,5
SETUP,NEC,0,253,6
AGAIN,NEC,0,253,7
EXIT,NEC,0,253,8
LANGUAGE,NEC,0,253,9
POWER,NEC,0,253,10
TEXT,NEC,0,253,11
MUTE,NEC,0,253,12
0,NEC,0,253,16
1,NEC,0,253,17
2,NEC,0,253,18
3,NEC,0,253,19
4,NEC,0,253,20
5,NEC,0,253,21
6,NEC,0,253,22
7,NEC,0,253,23
8,NEC,0,253,24
9,NEC,0,253,25
TV,NEC,0,253,26
RADIO,NEC,0,253,27
FAVORITES,NEC,0,253,28
EPG,NEC,0,253,29
OK,NEC,0,253,31
