functionname,protocol,device,subdevice,function
STOP,NEC,128,112,1
PLAY,NEC,128,112,2
PAUSE,NEC,128,112,3
SKIPNEXT,NEC,128,112,4
SKIPPRE-,NEC,128,112,5
SEARCHNEXT,NEC,128,112,6
SEARCHPRE-,NEC,128,112,7
AGAIN,NEC,128,112,10
AB,NEC,128,112,11
INTRO,NEC,128,112,13
PROGRAM,NEC,128,112,14
CLEAR,NEC,128,112,15
1,NEC,128,112,17
2,NEC,128,112,18
3,NEC,128,112,19
4,NEC,128,112,20
5,NEC,128,112,21
6,NEC,128,112,22
7,NEC,128,112,23
8,NEC,128,112,24
9,NEC,128,112,25
CHECK,NEC,128,112,27
TIME,NEC,128,112,28
DISPLAY,NEC,128,112,29
0,NEC,128,112,64
EDIT,NEC,128,112,76
RANDOM,NEC,128,112,77
POWER,NEC,128,112,86
OFF,NEC,128,112,87
TAPESIZE,NEC,128,112,92
