functionname,protocol,device,subdevice,function
ZONE POWER,RECS80,0,-1,0
MUTE,RECS80,0,-1,2
DND,RECS80,0,-1,3
VOLUME +,RECS80,0,-1,4
BASS +,RECS80,0,-1,6
TREBLE +,RECS80,0,-1,7
TREB +,RECS80,0,-1,7
SOURCE 1,RECS80,0,-1,8
SOURCE 2,RECS80,0,-1,9
SOURCE 3,RECS80,0,-1,10
SOURCE 4,RECS80,0,-1,11
SOURCE 5,RECS80,0,-1,12
EQ FLAT,RECS80,0,-1,15
WHOLEHOUSE ON,RECS80,0,-1,17
WHM ON (GROUP),RECS80,0,-1,17
LOUDNESS ON/OFF,RECS80,0,-1,24
LOUD,RECS80,0,-1,24
SPATIAL ON/OFF,RECS80,0,-1,25
SPATIAL ENHANCE,RECS80,0,-1,25
VOLUME -,RECS80,0,-1,36
BASS -,RECS80,0,-1,38
TREBLE -,RECS80,0,-1,39
TREB -,RECS80,0,-1,39
SOURCE 6,RECS80,0,-1,40
WHOLEHOUSE OFF,RECS80,0,-1,49
WHM OFF (UNGROUP),RECS80,0,-1,49
SYSTEM ON/OFF,RECS80,0,-1,56
SYSTEM ALL OFF,RECS80,0,-1,56
