functionname,protocol,device,subdevice,function
MUTE,Aiwa,95,0,0
POWER,Aiwa,95,0,2
1,Aiwa,95,0,4
2,Aiwa,95,0,5
3,Aiwa,95,0,6
4,Aiwa,95,0,7
5,Aiwa,95,0,8
6,Aiwa,95,0,9
7,Aiwa,95,0,10
8,Aiwa,95,0,11
9,Aiwa,95,0,12
0,Aiwa,95,0,13
DOWN,Aiwa,95,0,14
UP,Aiwa,95,0,15
AUDIO,Aiwa,95,0,17
INT_EXT_1,Aiwa,95,0,18
STORE,Aiwa,95,0,19
BRIGHT,Aiwa,95,0,20
0,Aiwa,95,0,21
FINE_2,Aiwa,95,0,22
VIDEO,Aiwa,95,0,23
INT_EXT_2,Aiwa,95,0,24
0,Aiwa,95,0,25
LOCK,Aiwa,95,0,26
FAVORITES,Aiwa,95,0,27
SET,Aiwa,95,0,28
V_H,Aiwa,95,0,29
FINE_1,Aiwa,95,0,30
