functionname,protocol,device,subdevice,function
DVD,NEC,4,-1,0
PROGRAM,NEC,4,-1,1
AGAIN,NEC,4,-1,2
CLEAR,NEC,4,-1,3
GOTO,NEC,4,-1,4
RESUME,NEC,4,-1,5
STEP,NEC,4,-1,6
PAUSE,NEC,4,-1,7
VOLUME+,NEC,4,-1,8
SHUFFLE,NEC,4,-1,9
VOLUME-,NEC,4,-1,10
AUDIO,NEC,4,-1,11
POWER,NEC,4,-1,12
EJECTCD,NEC,4,-1,13
2,NEC,4,-1,14
3,NEC,4,-1,15
REWIND,NEC,4,-1,16
1,NEC,4,-1,17
5,NEC,4,-1,18
6,NEC,4,-1,19
FASTFORWARD,NEC,4,-1,20
4,NEC,4,-1,21
8,NEC,4,-1,22
9,NEC,4,-1,23
BEGINNING,NEC,4,-1,24
7,NEC,4,-1,25
0,NEC,4,-1,26
SETUP,NEC,4,-1,27
ENTER,NEC,4,-1,29
STOP,NEC,4,-1,31
SURROUND,NEC,4,-1,64
TITLE,NEC,4,-1,65
ECHO+,NEC,4,-1,68
ECHO-,NEC,4,-1,69
KPPLUS,NEC,4,-1,72
MINUS,NEC,4,-1,73
SLOW,NEC,4,-1,74
P/N,NEC,4,-1,76
MUTE,NEC,4,-1,77
DISPLAY,NEC,4,-1,78
ANGLE,NEC,4,-1,80
SUBTITLE,NEC,4,-1,81
PBC_OFF,NEC,4,-1,82
UP,NEC,4,-1,84
10CHANNELSUP,NEC,4,-1,85
VOCALASSIST,NEC,4,-1,86
A-B,NEC,4,-1,88
LEFT,NEC,4,-1,89
ZOOM,NEC,4,-1,90
RIGHT,NEC,4,-1,92
DOWN,NEC,4,-1,93
