functionname,protocol,device,subdevice,function
1,Mitsubishi,103,-1,0
9,Mitsubishi,103,-1,1
POWER,Mitsubishi,103,-1,2
PLAY,Mitsubishi,103,-1,4
LAST_PLAY,Mitsubishi,103,-1,5
2,Mitsubishi,103,-1,8
0,Mitsubishi,103,-1,9
CLEAR,Mitsubishi,103,-1,11
MEMORY,Mitsubishi,103,-1,12
T/C,Mitsubishi,103,-1,15
3,Mitsubishi,103,-1,16
STOP,Mitsubishi,103,-1,20
REPEAT,Mitsubishi,103,-1,23
4,Mitsubishi,103,-1,24
DISPLAY,Mitsubishi,103,-1,27
PAUSE,,,Mitsubishi,103,-1,28
+10,Mitsubishi,103,-1,30
5,Mitsubishi,103,-1,32
SKIP_NEXT,,Mitsubishi,103,-1,36
FORWARD,Mitsubishi,103,-1,37
6,Mitsubishi,103,-1,40
SKIP,<<,Mitsubishi,103,-1,44
REV_<<,Mitsubishi,103,-1,45
7,Mitsubishi,103,-1,48
SLOW,>,Mitsubishi,103,-1,52
ENTER,Mitsubishi,103,-1,53
OPEN/CLOSE,Mitsubishi,103,-1,54
8,Mitsubishi,103,-1,56
A-B_REPEAT,Mitsubishi,103,-1,61
RANDOM,Mitsubishi,103,-1,62
TITLE,Mitsubishi,103,-1,64
UP,Mitsubishi,103,-1,65
DOWN,Mitsubishi,103,-1,73
AUDIO,Mitsubishi,103,-1,80
MENU,Mitsubishi,103,-1,82
SET_UP,Mitsubishi,103,-1,96
SUBTITLE,Mitsubishi,103,-1,99
ANGLE,Mitsubishi,103,-1,100
LEFT,Mitsubishi,103,-1,101
SUBTITLE_ON_OFF,Mitsubishi,103,-1,103
RIGHT,Mitsubishi,103,-1,109
RETURN,Mitsubishi,103,-1,111
