functionname,protocol,device,subdevice,function
0,RC5,29,-1,0
1,RC5,29,-1,1
2,RC5,29,-1,2
3,RC5,29,-1,3
4,RC5,29,-1,4
5,RC5,29,-1,5
6,RC5,29,-1,6
7,RC5,29,-1,7
8,RC5,29,-1,8
9,RC5,29,-1,9
TEXT,RC5,29,-1,10
MENU,RC5,29,-1,13
MUTE,RC5,29,-1,15
VOLUME+,RC5,29,-1,16
VOLUME-,RC5,29,-1,17
CHANNEL-,RC5,29,-1,18
UP,RC5,29,-1,20
DOWN,RC5,29,-1,21
LEFT,RC5,29,-1,22
RIGHT,RC5,29,-1,23
TV,RC5,29,-1,28
FORWARD,RC5,29,-1,30
BACK,RC5,29,-1,31
CHANNEL+,RC5,29,-1,32
CHANNEL-,RC5,29,-1,33
REWIND,RC5,29,-1,36
OK,RC5,29,-1,37
PAUSE,RC5,29,-1,48
FASTREWIND,RC5,29,-1,50
FASTFORWARD,RC5,29,-1,52
PLAY,RC5,29,-1,53
STOP,RC5,29,-1,54
RECORD,RC5,29,-1,55
HOME,RC5,29,-1,59
POWER,RC5,29,-1,61
