functionname,protocol,device,subdevice,function
POWER ON,NEC1,132,116,192
POWER OFF,NEC1,132,116,193
OPEN/CLOSE,NEC1,132,116,194
DISC MENU,NEC1,132,116,195
SETUP,NEC1,132,116,196
POPUP/TITLE MENU,NEC1,132,116,197
STATUS,NEC1,132,116,198
RETURN,NEC1,132,116,201
CURSOR UP,NEC1,132,116,202
CURSOR DOWN,NEC1,132,116,203
CURSOR LEFT,NEC1,132,116,204
CURSOR RIGHT,NEC1,132,116,205
CURSOR OK,NEC1,132,116,206
COLOR A RED,NEC1,132,116,207
COLOR B GREEN,NEC1,132,116,208
COLOR D BLUE,NEC1,132,116,209
COLOR C YELLOW,NEC1,132,116,210
AUDIO,NEC1,132,116,211
SUBTITLE,NEC1,132,116,212
ANGLE,NEC1,132,116,213
REPEAT,NEC1,132,116,214
TR SEARCH <<,NEC1,132,116,218
TR SEARCH >>,NEC1,132,116,219
TR SKIP <<,NEC1,132,116,220
TR SKIP >>,NEC1,132,116,221
TR PLAY,NEC1,132,116,222
TR PAUSE,NEC1,132,116,223
0,NEC1,132,116,224
1,NEC1,132,116,225
2,NEC1,132,116,226
3,NEC1,132,116,227
4,NEC1,132,116,228
5,NEC1,132,116,229
6,NEC1,132,116,230
7,NEC1,132,116,231
8,NEC1,132,116,232
9,NEC1,132,116,233
TR STOP,NEC1,132,116,234
DIMMER,NEC1,132,116,238
CLEAR,NEC1,132,116,241
PIP,NEC1,132,116,242
REPEAT A-B,NEC1,132,116,243
PIP AUDIO MONITOR,NEC1,132,116,244
FIND,NEC1,132,116,245
