functionname,protocol,device,subdevice,function
POWER,NEC1,0,16,0
1,NEC1,0,16,3
2,NEC1,0,16,4
3,NEC1,0,16,5
4,NEC1,0,16,6
5,NEC1,0,16,7
6,NEC1,0,16,8
7,NEC1,0,16,9
8,NEC1,0,16,10
9,NEC1,0,16,11
0,NEC1,0,16,12
MENY,NEC1,0,16,14
P-,NEC1,0,16,15
P+,NEC1,0,16,16
UP,NEC1,0,16,17
LEFT,NEC1,0,16,18
OK,NEC1,0,16,19
RIGHT,NEC1,0,16,20
DOWN,NEC1,0,16,21
MUTE,NEC1,0,16,24
RG3_GUL,NEC1,0,16,26
GUIDE,NEC1,0,16,27
D,NEC1,0,16,28
N,NEC1,0,16,29
,NEC1,0,16,30
VOLUME+,NEC1,0,16,31
VOLUME-,NEC1,0,16,64
BACK,NEC1,0,16,65
OPT+,NEC1,0,16,66
INFO,NEC1,0,16,67
SOUND?,NEC1,0,16,69
TEXT,NEC1,0,16,73
SLEEP,NEC1,0,16,76
WIDE,NEC1,0,16,78
V-FORMAT,NEC1,0,16,79
