functionname,protocol,device,subdevice,function
TV8_(VWX),NEC1,80,-1,4
TV9_(YZ),NEC1,80,-1,5
TV_INPUT,NEC1,80,-1,9
TV_LAST_CH,NEC1,80,-1,10
TV_MUTE,NEC1,80,-1,11
TV0_(&!/),NEC1,80,-1,12
TV1_(ABC),NEC1,80,-1,13
TV2_(DEF),NEC1,80,-1,14
TV3_(GHI),NEC1,80,-1,15
TV_VOL_^,NEC1,80,-1,18
TV_VOL_V,NEC1,80,-1,21
TV_POWER,NEC1,80,-1,23
TV_CHANNEL-,NEC1,80,-1,24
TV_CHANNEL+,NEC1,80,-1,25
TV4_(JKL),NEC1,80,-1,28
TV5_(MNO),NEC1,80,-1,29
TV6_(PQR),NEC1,80,-1,30
TV7_(STU),NEC1,80,-1,31
TV_SELECT,NEC1,80,-1,51
TV_MENU,NEC1,80,-1,83
TV_^,NEC1,80,-1,112
TV_V,NEC1,80,-1,113
TV,NEC1,80,-1,114
TV_<,NEC1,80,-1,115
