functionname,protocol,device,subdevice,function
POWER,JVC,159,-1,0
VOLUME+,JVC,159,-1,1
VOLUME-,JVC,159,-1,2
TUNER,JVC,159,-1,11
AUTOPRESET,JVC,159,-1,19
1,JVC,159,-1,33
2,JVC,159,-1,34
3,JVC,159,-1,35
4,JVC,159,-1,36
5,JVC,159,-1,37
6,JVC,159,-1,38
7,JVC,159,-1,39
8,JVC,159,-1,40
9,JVC,159,-1,41
0,JVC,159,-1,42
10CHANNELSUP,JVC,159,-1,46
SLEEP,JVC,159,-1,50
CDNEXT,JVC,159,-1,61
CDPRE-,JVC,159,-1,62
TAPESTOP,JVC,159,-1,65
TAPENEXT,JVC,159,-1,68
TAPEPREV,JVC,159,-1,69
TAPEREC,JVC,159,-1,75
TAPERIGHT,JVC,159,-1,76
TAPELEFT,JVC,159,-1,77
CD_PLAY,JVC,159,-1,112
CD_STOP,JVC,159,-1,113
CDDOOR,JVC,159,-1,123
BASS+,JVC,159,-1,135
BASS-,JVC,159,-1,136
TREBLE+,JVC,159,-1,137
TREBLE-,JVC,159,-1,138
SOUND,JVC,159,-1,143
