functionname,protocol,device,subdevice,function
1 MUTE/UNMUTE 80 A1,NEC2,186,133,1
5 VOL - 40 A1,NEC2,186,133,2
4 VOL + C0 A1,NEC2,186,133,3
7 AM 30 A1,NEC2,186,133,12
12 VIDEO 2 B0 A1,NEC2,186,133,13
11 VIDEO 1 70 A1,NEC2,186,133,14
13 AUX F0 A1,NEC2,186,133,15
8 FM 08 A1,NEC2,186,133,16
23 SKIP REV 18 A1,NEC2,186,133,24
24 SKIP FWD 98 A1,NEC2,186,133,25
25 STOP 58 A1,NEC2,186,133,26
26 AM/FM PRESET + B8,NEC2,186,133,29
27 AM/FM PRESET - F8,NEC2,186,133,31
29 RANDOM DISK 52 A1,NEC2,186,133,74
14 OFF 32 A1,NEC2,186,133,76
15 TAPE 4A A1,NEC2,186,133,82
16 CD CA A1,NEC2,186,133,83
28 DISK - 2A A1,NEC2,186,133,84
19 PLAY AA A1,NEC2,186,133,85
18 PAUSE 6A A1,NEC2,186,133,86
20 FAST REV EA A1,NEC2,186,133,87
21 FAST FWD 1A A1,NEC2,186,133,88
22 RANDOM 3A A1,NEC2,186,133,92
17 NEXT DISK BA A1,NEC2,186,133,93
30 MUTE ALL FB A1,NEC2,186,133,223
