functionname,protocol,device,subdevice,function
X_KEY_2_LNB,NEC,8,64,0
STORE,NEC,8,64,2
KEY_NEXT,NEC,8,64,3
KEY_SLEEP,NEC,8,64,4
TV/SAT,NEC,8,64,5
N/W,NEC,8,64,7
N1,NEC,8,64,8
N2,NEC,8,64,9
N3,NEC,8,64,10
KEY_VOLUMEUP,NEC,8,64,11
N4,NEC,8,64,12
N5,NEC,8,64,13
N6,NEC,8,64,14
KEY_VOLUMEDOWN,NEC,8,64,15
B/W,NEC,8,64,16
N8,NEC,8,64,17
N0,NEC,8,64,18
KEY_VIDEO,NEC,8,64,20
N9,NEC,8,64,21
KEY_AUDIO,NEC,8,64,22
V/H,NEC,8,64,23
KEY_CHANNELDOWN,NEC,8,64,24
KEY_CHANNELUP,NEC,8,64,25
C/KU,NEC,8,64,26
SKEW,NEC,8,64,27
KEY_MUTE,NEC,8,64,30
N7,NEC,8,64,31
