functionname,protocol,device,subdevice,function
DISC MODE,NEC1,121,-1,0
MODE,NEC1,121,-1,0
D-MODE,NEC1,121,-1,0
MODE,NEC,121,-1,0
,NEC1,121,-1,0
CHANGER MODE TOG,NEC1,121,-1,0
OPEN/CLOSE,NEC1,121,-1,1
EJECT,NEC1,121,-1,1
PLAY,NEC1,121,-1,2
PLAY/PAUSE TOG,NEC1,121,-1,3
TRACK -,NEC1,121,-1,4
SKIP <<,NEC1,121,-1,4
SKIP BACK,NEC1,121,-1,4
SEARCH <<,NEC1,121,-1,4
CHAPTER -,NEC1,121,-1,4
SKIP DOWN,NEC1,121,-1,4
<< SKIP,NEC1,121,-1,4
SKIP -,NEC1,121,-1,4
SEARCH <<,NEC1,121,-1,5
SKIP <<,NEC1,121,-1,5
SCAN <<,NEC1,121,-1,5
SCAN DOWN,NEC1,121,-1,5
<< SEARCH,NEC1,121,-1,5
SEARCH -,NEC1,121,-1,5
SEARCH >>,NEC1,121,-1,6
SKIP >>,NEC1,121,-1,6
SCAN >>,NEC1,121,-1,6
SCAN UP,NEC1,121,-1,6
SEARCH +,NEC1,121,-1,6
SKIP >>,NEC1,121,-1,7
SKIP FORWARD,NEC1,121,-1,7
SEARCH >>,NEC1,121,-1,7
CHAPTER +,NEC1,121,-1,7
SKIP UP,NEC1,121,-1,7
SKIP +,NEC1,121,-1,7
REPEAT,NEC1,121,-1,8
REPEAT,NEC,121,-1,8
,NEC1,121,-1,8
REPEAT - TOGGLE,NEC1,121,-1,8
REPEAT MODE TOG,NEC1,121,-1,8
TIME,NEC1,121,-1,10
TEXT/TIME,NEC1,121,-1,10
TIME MODE,NEC1,121,-1,10
TIME DISPLAY,NEC1,121,-1,10
INDEX,NEC1,121,-1,11
PROGRAM,NEC1,121,-1,12
MEMORY,NEC1,121,-1,12
CLEAR,NEC1,121,-1,13
DELETE,NEC1,121,-1,13
CANCEL/CLEAR,NEC1,121,-1,13
0,NEC2,121,-1,16
0,NEC1,121,-1,16
1,NEC1,121,-1,17
2,NEC1,121,-1,18
3,NEC2,121,-1,19
3,NEC1,121,-1,19
4,NEC2,121,-1,20
4,NEC1,121,-1,20
5,NEC2,121,-1,21
5,NEC1,121,-1,21
6,NEC2,121,-1,22
6,NEC1,121,-1,22
7,NEC2,121,-1,23
7,NEC1,121,-1,23
8,NEC2,121,-1,24
8,NEC1,121,-1,24
9,NEC1,121,-1,25
+10,NEC1,121,-1,26
RANDOM,NEC1,121,-1,27
SHUFFLE,NEC1,121,-1,27
OUTPUT-,NEC1,121,-1,28
OUTPUT LEVEL -,NEC1,121,-1,28
OUTPUT LEVEL DN,NEC1,121,-1,28
OUTPUT -,NEC1,121,-1,28
