functionname,protocol,device,subdevice,function
DVR-TV,NEC,128,126,0
KEY_DVD,NEC,128,126,1
KEY_PREVIOUS,NEC,128,126,2
KEY_MENU,NEC,128,126,3
KEY_RECORD,NEC,128,126,4
TV-VIDEO,NEC,128,126,5
KEY_NEXT,NEC,128,126,6
KEY_STOP,NEC,128,126,7
KEY_PLAY,NEC,128,126,8
STEP,NEC,128,126,9
KEY_REWIND,NEC,128,126,10
KEY_LEFT,NEC,128,126,11
KEY_UP,NEC,128,126,12
KEY_RIGHT,NEC,128,126,13
KEY_DOWN,NEC,128,126,14
KEY_FASTFORWARD,NEC,128,126,15
KEY_CHANNELUP,NEC,128,126,16
KEY_PLAY,NEC,128,126,17
KEY_OK,NEC,128,126,17
KEY_VOLUMEUP,NEC,128,126,18
KEY_CHANNELDOWN,NEC,128,126,19
KEY_MUTE,NEC,128,126,20
KEY_VOLUMEDOWN,NEC,128,126,21
KEY_VOLUMEDOWN,NEC,128,126,21
KEY_1,NEC,128,126,22
KEY_2,NEC,128,126,23
KEY_3,NEC,128,126,24
KEY_4,NEC,128,126,25
KEY_5,NEC,128,126,26
KEY_6,NEC,128,126,27
KEY_7,NEC,128,126,28
KEY_8,NEC,128,126,29
KEY_9,NEC,128,126,30
KEY_0,NEC,128,126,31
