functionname,protocol,device,subdevice,function
POWER,NEC,210,43,4
OPEN,NEC,210,43,5
DISPLAY,NEC,210,43,6
ANGLE,NEC,210,43,7
ENTER,NEC,210,43,8
ENTER,NEC,210,43,9
RANDOM,NEC,210,43,10
SLOWFORWARD,NEC,210,43,11
FASTFORWARD,NEC,210,43,12
FASTREVERSE,NEC,210,43,13
1,NEC,210,43,14
2,NEC,210,43,15
3,NEC,210,43,16
4,NEC,210,43,17
5,NEC,210,43,18
6,NEC,210,43,19
7,NEC,210,43,20
8,NEC,210,43,21
9,NEC,210,43,22
0,NEC,210,43,23
10CHANNELSUP,NEC,210,43,24
SEARCH,NEC,210,43,25
PLAY,NEC,210,43,27
STOP,NEC,210,43,28
NEXT,NEC,210,43,29
PREVIOUS,NEC,210,43,30
PAUSE,NEC,210,43,31
AGAIN,NEC,210,43,68
A-B,NEC,210,43,69
DIMMER,NEC,210,43,70
ZOOM,NEC,210,43,72
MEMORY,NEC,210,43,74
CLEAR,NEC,210,43,75
SETUP,NEC,210,43,77
TOPMENU,NEC,210,43,78
MENU,NEC,210,43,79
UP,NEC,210,43,80
DOWN,NEC,210,43,81
LEFT,NEC,210,43,82
RIGHT,NEC,210,43,83
SUBTITLE,NEC,210,43,84
AUDIO,NEC,210,43,85
SUBTITLE,NEC,210,43,86
SLOWREVERSE,NEC,210,43,143
NEXT,NEC,210,43,144
CD_PLAY,NEC,210,43,210
DISC+,NEC,210,43,211
DISC-,NEC,210,43,212
DISC1,NEC,210,43,213
DISC2,NEC,210,43,214
DISC3,NEC,210,43,215
DISC4,NEC,210,43,216
DISC5,NEC,210,43,217
DISC6,NEC,210,43,218
