functionname,protocol,device,subdevice,function
1,RC5,27,-1,1
,RC5,27,-1,1
2,RC5,27,-1,2
,RC5,27,-1,2
3,RC5,27,-1,3
4,RC5,27,-1,4
5,RC5,27,-1,5
6,RC5,27,-1,6
7,RC5,27,-1,7
8,RC5,27,-1,8
9,RC5,27,-1,9
10,RC5,27,-1,10
ON - OFF,RC5,27,-1,12
MUTE,RC5,27,-1,13
SHIFT,RC5,27,-1,14
ZONE,RC5,27,-1,15
DIGITAL +,RC5,27,-1,16
DIGITAL -,RC5,27,-1,17
VID 1,RC5,27,-1,20
VID 2,RC5,27,-1,21
,RC5,27,-1,21
VID 3,RC5,27,-1,22
VID 4,RC5,27,-1,23
VID 5,RC5,27,-1,24
,RC5,27,-1,24
VID 6,RC5,27,-1,25
,RC5,27,-1,25
FM/AM,RC5,27,-1,28
A. CAL,RC5,27,-1,29
DIM,RC5,27,-1,30
SLEEP,RC5,27,-1,31
SURROUND +,RC5,27,-1,32
,RC5,27,-1,32
SETUP/TRIM,RC5,27,-1,33
VOLUME +,RC5,27,-1,34
TUNE -,RC5,27,-1,35
TUNE +,RC5,27,-1,36
VOLUME -,RC5,27,-1,37
MEM,RC5,27,-1,38
AUD 1,RC5,27,-1,48
AUD 2,RC5,27,-1,49
AUD 3,RC5,27,-1,50
AUD 4,RC5,27,-1,51
AUD 5,RC5,27,-1,52
AUD 6,RC5,27,-1,53
SURROUND -,RC5,27,-1,56
THX,RC5,27,-1,57
STATUS,RC5,27,-1,60
DYN,RC5,27,-1,61
TUNING,RC5,27,-1,62
