functionname,protocol,device,subdevice,function
KEY_0,Proton,21,-1,0
KEY_1,Proton,21,-1,1
KEY_2,Proton,21,-1,2
KEY_3,Proton,21,-1,3
KEY_4,Proton,21,-1,4
KEY_5,Proton,21,-1,5
KEY_6,Proton,21,-1,6
KEY_7,Proton,21,-1,7
KEY_8,Proton,21,-1,8
KEY_9,Proton,21,-1,9
KEY_STOP,Proton,21,-1,13
KEY_PLAY,Proton,21,-1,14
KEY_FASTFORWARD,Proton,21,-1,15
KEY_REWIND,Proton,21,-1,16
KEY_PAUSE,Proton,21,-1,17
KEY_RECORD,Proton,21,-1,18
KEY_SLOW,Proton,21,-1,19
KEY_SLEEP,Proton,21,-1,21
TV_VCR,Proton,21,-1,22
KEY_CHANNELUP,Proton,21,-1,23
KEY_CHANNELDOWN,Proton,21,-1,24
unlabeled_1,Proton,21,-1,25
ASEL,Proton,21,-1,26
SP_LP,Proton,21,-1,27
COUNT,Proton,21,-1,29
>>30,Proton,21,-1,30
PAL_SEC,Proton,21,-1,31
KEY_EJECTCD,Proton,21,-1,33
KEY_MENU,Proton,21,-1,34
unlabeled_2,Proton,21,-1,39
KEY_OK,Proton,21,-1,41
TUNE_LEFT,Proton,21,-1,49
INDEX+,Proton,21,-1,51
TUNE_RIGHT,Proton,21,-1,53
AV,Proton,21,-1,54
PROG,Proton,21,-1,57
INDEX-,Proton,21,-1,63
