functionname,protocol,device,subdevice,function
0,RC5,0,-1,0
1,RC5,0,-1,1
2,RC5,0,-1,2
3,RC5,0,-1,3
4,RC5,0,-1,4
5,RC5,0,-1,5
6,RC5,0,-1,6
7,RC5,0,-1,7
8,RC5,0,-1,8
9,RC5,0,-1,9
102ND,RC5,0,-1,10
X_KEY_0B,RC5,0,-1,11
POWER,RC5,0,-1,12
MUTE,RC5,0,-1,13
PP,RC5,0,-1,14
MENU,RC5,0,-1,15
VOLUME+,RC5,0,-1,16
VOLUME-,RC5,0,-1,17
BRIGHT_PLUS,RC5,0,-1,18
BRIGHT_MINUS,RC5,0,-1,19
COLOR_PLUS,RC5,0,-1,20
COLOR_MINUS,RC5,0,-1,21
UP,RC5,0,-1,22
DOWN,RC5,0,-1,23
LEFT,RC5,0,-1,24
RIGHT,RC5,0,-1,25
OK,RC5,0,-1,26
X_KEY_1B,RC5,0,-1,27
X_KEY_1C,RC5,0,-1,28
TEXT_MEMO_OUT,RC5,0,-1,29
X_KEY_1E,RC5,0,-1,30
X_KEY_1F,RC5,0,-1,31
PRG_UP,RC5,0,-1,32
PRG_DOWN,RC5,0,-1,33
PRG_RECALL,RC5,0,-1,34
3,RC5,0,-1,35
9,RC5,0,-1,36
5,RC5,0,-1,37
SLEEP,RC5,0,-1,38
7,RC5,0,-1,39
8,RC5,0,-1,40
TEXT_DECREASE,RC5,0,-1,41
TEXT_TIME,RC5,0,-1,42
TEXT_INCREASE,RC5,0,-1,43
TEXT_REVEAL,RC5,0,-1,44
TEXT_SQUISH,RC5,0,-1,45
TEXT+TV,RC5,0,-1,46
X_KEY_2F,RC5,0,-1,47
0,RC5,0,-1,48
WHITE,RC5,0,-1,49
YELLOW,RC5,0,-1,50
BLUE,RC5,0,-1,52
TEXT_INDEX,RC5,0,-1,53
GREEN,RC5,0,-1,54
RED,RC5,0,-1,55
A/V,RC5,0,-1,56
9,RC5,0,-1,57
X_KEY_3A,RC5,0,-1,58
X_KEY_3B,RC5,0,-1,59
TEXT,RC5,0,-1,60
X_KEY_3D,RC5,0,-1,61
X_KEY_3E,RC5,0,-1,62
TV,RC5,0,-1,63
