functionname,protocol,device,subdevice,function
A-B,NEC1,135,34,67
REPEAT,NEC1,135,34,80
REWIND,NEC1,135,34,82
FORWARD,NEC1,135,34,83
SEARCH MODE,NEC1,135,34,87
CLEAR,NEC1,135,34,88
PAUSE,NEC1,135,34,91
MODE,NEC1,135,34,92
PLAY,NEC1,135,34,94
STOP,NEC1,135,34,96
TITLE,NEC1,135,34,112
DISC MENU,NEC1,135,34,113
ENTER,NEC1,135,34,114
RETURN,NEC1,135,34,115
ANGLE,NEC1,135,34,121
SUBTITLE,NEC1,135,34,122
AUDIO,NEC1,135,34,123
V.SURR,NEC1,135,34,129
RIGHT,NEC1,135,34,198
LEFT,NEC1,135,34,199
CHANNEL DOWN,NEC1,135,34,200
PICTURE,NEC1,135,34,201
SLEEP,NEC1,135,34,203
,NEC,135,34,205
SELECT,NEC1,135,34,205
,NEC1,135,34,205
DISPLAY,NEC1,135,34,207
CHANNEL UP,NEC1,135,34,208
1,NEC1,135,34,223
POWER,NEC1,135,34,224
2,NEC1,135,34,225
3,NEC1,135,34,226
4,NEC1,135,34,227
5,NEC1,135,34,228
6,NEC1,135,34,229
7,NEC1,135,34,230
8,NEC1,135,34,231
9,NEC1,135,34,232
0,NEC1,135,34,233
100+,NEC1,135,34,236
SETUP,NEC1,135,34,239
VOLUME UP,NEC1,135,34,240
VOLUME DOWN,NEC1,135,34,241
MUTE,NEC1,135,34,243
UP,NEC1,135,34,246
DOWN,NEC1,135,34,247
RECORD,NEC1,135,34,250
SPEED,NEC1,135,34,251
C.RESET,NEC1,135,34,252
