functionname,protocol,device,subdevice,function
OPEN/CLOSE,NEC1,1,-1,0
1,NEC1,1,-1,1
2,NEC1,1,-1,5
CURSOR LEFT,NEC1,1,-1,8
5,NEC1,1,-1,9
TITLE,NEC1,1,-1,12
4,NEC1,1,-1,13
3,NEC1,1,-1,17
6,NEC1,1,-1,21
SEARCH,NEC1,1,-1,25
REPEAT,NEC1,1,-1,29
AUDIO MODE,NEC1,1,-1,64
7,NEC1,1,-1,65
PREV TRACK ,<<,NEC1,1,-1,66
CURSOR UP,NEC1,1,-1,67
ANGLE,NEC1,1,-1,68
8,NEC1,1,-1,69
PAUSE,NEC1,1,-1,70
SETUP,NEC1,1,-1,72
+10,NEC1,1,-1,73
NEXT TRACK >>,,NEC1,1,-1,74
OK,NEC1,1,-1,75
DISPLAY,NEC1,1,-1,76
0,NEC1,1,-1,77
RETURN,NEC1,1,-1,78
CURSOR DOWN,NEC1,1,-1,79
SUBPICTURE,NEC1,1,-1,80
9,NEC1,1,-1,81
STOP,NEC1,1,-1,82
CURSOR RIGHT,NEC1,1,-1,83
SLOW <,NEC1,1,-1,84
CLEAR,NEC1,1,-1,85
SCAN <<,NEC1,1,-1,86
POWER,NEC1,1,-1,87
FEATURE,NEC1,1,-1,88
A-B,NEC1,1,-1,89
PLAY,NEC1,1,-1,90
SLOW >,NEC1,1,-1,92
PROGRAM,NEC1,1,-1,93
SCAN >>,NEC1,1,-1,94
MENU,NEC1,1,-1,95
