functionname,protocol,device,subdevice,function
0,NEC1,2,255,0
1,NEC,2,255,1
2,NEC,2,255,2
3,NEC,2,255,3
4,NEC1,2,255,4
5,NEC,2,255,5
6,NEC1,2,255,6
7,NEC1,2,255,7
8,NEC,2,255,8
9,NEC1,2,255,9
DELETE,NEC,2,255,10
SETUP,NEC1,2,255,12
BANK,NEC,2,255,13
CHANNEL-,NEC1,2,255,14
CHANNEL+,NEC,2,255,16
MEMO,NEC1,2,255,17
DISPLAY,NEC1,2,255,18
ENTER,NEC,2,255,19
OFF,NEC1,2,255,20
CATAGORY_LEFT,NEC1,2,255,21
CATAGORY_RIGHT,NEC1,2,255,22
DIRECT,NEC,2,255,23
ON,NEC1,2,255,24
SEEK_MODE,NEC,2,255,25
&()-,NEC,2,255,26
'_?!,NEC,2,255,27
DIMMER,NEC,2,255,28
SPACE,NEC,2,255,30
CHANNEL_SCAN,NEC,2,255,31
