functionname,protocol,device,subdevice,function
SPEED <,RCA,13,-1,4
CLEAR,RCA,13,-1,6
PROGRAM,RCA,13,-1,8
SELECT >,RCA,13,-1,16
PLAY,RCA,13,-1,21
PAUSE,RCA,13,-1,25
SCAN >>,RCA,13,-1,28
SCAN <<,RCA,13,-1,29
STOP,RCA,13,-1,31
FRAME >>,RCA,13,-1,32
FRAME <<,RCA,13,-1,34
POWER,RCA,13,-1,42
CHAP/TRACK <<,RCA,13,-1,44
CHAP/TRACK >>,RCA,13,-1,45
0,RCA,13,-1,48
1,RCA,13,-1,49
2,RCA,13,-1,50
3,RCA,13,-1,51
4,RCA,13,-1,52
5,RCA,13,-1,53
6,RCA,13,-1,54
7,RCA,13,-1,55
8,RCA,13,-1,56
9,RCA,13,-1,57
DISPLAY,RCA,13,-1,60
AUDIO,RCA,13,-1,70
RANDOM,RCA,13,-1,74
DISC SIDE B,RCA,13,-1,100
DISC SIDE A,RCA,13,-1,101
REPEAT,RCA,13,-1,148
REPEAT A * B,RCA,13,-1,149
HI-LITE INTRO,RCA,13,-1,165
CHAP * TIME,RCA,13,-1,208
+10,RCA,13,-1,209
