functionname,protocol,device,subdevice,function
SAT,RC5,16,-1,0
1,RC5,16,-1,2
DVD,RC5,16,-1,4
TAPE,RC5,16,-1,5
VCR,RC5,16,-1,6
CD,RC5,16,-1,7
AUX,RC5,16,-1,8
POWER,RC5,16,-1,12
SILENT,RC5,16,-1,13
VOLUME+,RC5,16,-1,16
VOLUME-,RC5,16,-1,17
MODE,RC5,16,-1,32
TRIM,RC5,16,-1,37
SLEEP,RC5,16,-1,42
AM,RC5,16,-1,52
RADIO,RC5,16,-1,53
T-MODE,RC5,16,-1,54
INFO,RC5,16,-1,55
CHANNEL+,RC5,16,-1,56
CHANNEL-,RC5,16,-1,57
DYN,RC5,16,-1,62
RIGHT,RC5,16,-1,80
LEFT,RC5,16,-1,81
DOWN,RC5,16,-1,85
UP,RC5,16,-1,86
OK,RC5,16,-1,87
TEST,RC5,16,-1,88
