functionname,protocol,device,subdevice,function
[2]_CHANNEL_^,NEC1,25,231,0
[2]_CHANNEL_V,NEC1,25,231,1
[2]_SLOW+,NEC1,25,231,2
[2]_SLOW-,NEC1,25,231,3
[2]_CANCEL/STOP,NEC1,25,231,4
[2]_ENTER/PLAY,NEC1,25,231,5
[2]_REC,NEC1,25,231,6
[2]_POWER,NEC1,25,231,8
[2]_RESET,NEC1,25,231,9
[2]_VCR/TV,NEC1,25,231,10
[2]_FF/SRCH,NEC1,25,231,12
[2]_REW/SRCH_<<,NEC1,25,231,13
[2]_PAUSE/STILL,,,NEC1,25,231,14
[2]1,NEC1,25,231,16
[2]2,NEC1,25,231,17
[2]3,NEC1,25,231,18
[2]4,NEC1,25,231,19
[2]5,NEC1,25,231,20
[2]6,NEC1,25,231,21
[2]7,NEC1,25,231,22
[2]8,NEC1,25,231,23
[2]9,NEC1,25,231,24
[2]0,NEC1,25,231,26
[2]_SP/EP,NEC1,25,231,27
[2]_SEARCH_INDEX,NEC1,25,231,98
[2]_TAPE_RETURN,NEC1,25,231,114
[2]_INDEX_WRITE,NEC1,25,231,117
[2]_INDEX_ERASE,NEC1,25,231,118
[2]_ADDRESS,NEC1,25,231,132
[2]_TAPE_REMAIN,NEC1,25,231,133
[2]_SEARCH_TIME,NEC1,25,231,157
[2]_CVC,NEC1,25,231,239
