functionname,protocol,device,subdevice,function
POWER_ON,Proton,240,-1,65
POWER_OFF,Proton,240,-1,66
STONE,Proton,240,-1,67
COMPUTER,Proton,240,-1,96
COMPONENT,Proton,240,-1,100
VIDEO,Proton,240,-1,101
S-VIDEO,Proton,240,-1,102
HDMI,Proton,240,-1,112
LEFT,Proton,240,-1,128
RIGHT,Proton,240,-1,129
UP,Proton,240,-1,130
DOWN,Proton,240,-1,131
MENU,Proton,240,-1,134
ENTER,Proton,240,-1,135
AUTOPOSITION,Proton,240,-1,162
BLANK,Proton,240,-1,166
CONTRAST,Proton,240,-1,208
BRIGHTNESS,Proton,240,-1,209
COLORTEMP,Proton,240,-1,212
GAMMA,Proton,240,-1,213
SHARPNESS,Proton,240,-1,214
ASPECT,Proton,240,-1,226
M1,Proton,240,-1,228
M2,Proton,240,-1,229
M3,Proton,240,-1,230
