functionname,protocol,device,subdevice,function
VOLUME +,NEC1,4,-1,2
SET,NEC1,4,-1,4
CURSOR RIGHT,NEC1,4,-1,6
CURSOR UP,NEC1,4,-1,12
CURSOR DOWN,NEC1,4,-1,13
CURSOR LEFT,NEC1,4,-1,14
