functionname,protocol,device,subdevice,function
KEY_CLEAR,RCA-38,15,-1,6
reset,RCA-38,15,-1,18
KEY_CHANNELDOWN,RCA-38,15,-1,39
KEY_POWER,RCA-38,15,-1,42
chdn,RCA-38,15,-1,44
KEY_CHANNELUP,RCA-38,15,-1,45
snddn,RCA-38,15,-1,46
sndup,RCA-38,15,-1,47
k0,RCA-38,15,-1,48
k1,RCA-38,15,-1,49
k2,RCA-38,15,-1,50
k3,RCA-38,15,-1,51
k4,RCA-38,15,-1,52
k5,RCA-38,15,-1,53
k6,RCA-38,15,-1,54
k7,RCA-38,15,-1,55
k8,RCA-38,15,-1,56
k9,RCA-38,15,-1,57
display,RCA-38,15,-1,60
KEY_MUTE,RCA-38,15,-1,63
KEY_MENU,RCA-38,15,-1,82
KEY_NEXT,RCA-38,15,-1,83
input,RCA-38,15,-1,163
