functionname,protocol,device,subdevice,function
0,G.I. Cable{1},0,-1,0
1,G.I. Cable{1},0,-1,1
2,G.I. Cable{1},0,-1,2
3,G.I. Cable{1},0,-1,3
4,G.I. Cable{1},0,-1,4
5,G.I. Cable{1},0,-1,5
6,G.I. Cable{1},0,-1,6
7,G.I. Cable{1},0,-1,7
8,G.I. Cable{1},0,-1,8
9,G.I. Cable{1},0,-1,9
POWER,G.I. Cable{1},0,-1,10
CHANNEL+,G.I. Cable{1},0,-1,11
CHANNEL-,G.I. Cable{1},0,-1,12
VOLUME+,G.I. Cable{1},0,-1,13
VOLUME-,G.I. Cable{1},0,-1,14
MUTE,G.I. Cable{1},0,-1,15
OK,G.I. Cable{1},0,-1,17
EXIT,G.I. Cable{1},0,-1,18
LAST,G.I. Cable{1},0,-1,19
INPUT:,G.I. Cable{1},0,-1,20
FAVORITES,G.I. Cable{1},0,-1,21
FUNCTION-A,G.I. Cable{1},0,-1,23
FUNCTION-A_TRIANGLE,G.I. Cable{1},0,-1,23
PPV,G.I. Cable{1},0,-1,24
MENU,G.I. Cable{1},0,-1,25
VOD,G.I. Cable{1},0,-1,26
DVR_PLAY,G.I. Cable{1},0,-1,27
DVR_STOP,G.I. Cable{1},0,-1,28
DVR_FASTFORWARD,G.I. Cable{1},0,-1,29
DVR_REWIND,G.I. Cable{1},0,-1,30
DVR_PAUSE,G.I. Cable{1},0,-1,31
PIP_ON-OFF,G.I. Cable{1},0,-1,34
PIP_SWAP,G.I. Cable{1},0,-1,35
PIP_MOVE,G.I. Cable{1},0,-1,36
PIP_CH-PLUS,G.I. Cable{1},0,-1,37
PIP_CH-MINUS,G.I. Cable{1},0,-1,38
FUNCTION-B,G.I. Cable{1},0,-1,39
FUNCTION-B_SQUARE,G.I. Cable{1},0,-1,39
FUNCTION-C,G.I. Cable{1},0,-1,40
FUNCTION-C_CIRCLE,G.I. Cable{1},0,-1,40
INFO,G.I. Cable{1},0,-1,48
DVR_RECORD,G.I. Cable{1},0,-1,49
HELP,G.I. Cable{1},0,-1,50
INFO,G.I. Cable{1},0,-1,51
UP,G.I. Cable{1},0,-1,52
DOWN,G.I. Cable{1},0,-1,53
LEFT,G.I. Cable{1},0,-1,54
RIGHT,G.I. Cable{1},0,-1,55
DAY_PLUS,G.I. Cable{1},0,-1,56
DAY_MINUS,G.I. Cable{1},0,-1,57
PAGE+,G.I. Cable{1},0,-1,58
PAGE-,G.I. Cable{1},0,-1,59
DVR_REPLAY,G.I. Cable{1},0,-1,60
DVR_LIST,G.I. Cable{1},0,-1,61
DVR_LIVETV,G.I. Cable{1},0,-1,62
ASPECT,G.I. Cable{1},0,-1,64
