functionname,protocol,device,subdevice,function
CD-PlayPause,NEC,135,124,1
CD-Play,NEC,135,124,1
CD-Stop,NEC,135,124,2
CD-Previous,NEC,135,124,5
CD-Next,NEC,135,124,6
CD-Disc,NEC,135,124,23
Tuner-Bank,NEC,135,124,36
KEY_POWER,NEC,135,124,37
CD-Pause,NEC,135,124,74
TapeA-Stop,NEC,135,124,82
TapeA-Play,NEC,135,124,83
TapeA-Rev,NEC,135,124,84
TapeA-Record,NEC,135,124,85
TapeA-FastForward,NEC,135,124,86
TapeA-Rewind,NEC,135,124,87
KEY_SLEEP,NEC,135,124,128
Input-TunerFM,NEC,135,124,129
Input-TunerAM,NEC,135,124,130
Input-CD,NEC,135,124,133
KEY_VOLUMEUP,NEC,135,124,136
Input-Disc,NEC,135,124,137
KEY_VOLUMEDOWN,NEC,135,124,140
Input-Tape1,NEC,135,124,141
Input-Tape2,NEC,135,124,145
KEY_MUTE,NEC,135,124,148
TapeB-Record,NEC,135,124,154
Input-Aux,NEC,135,124,155
TapeB-Play,NEC,135,124,156
TapeB-FastForward,NEC,135,124,157
TapeB-Rewind,NEC,135,124,158
TapeB-Stop,NEC,135,124,159
Input-Video2,NEC,135,124,192
Input-Video3,NEC,135,124,193
Input-Video1,NEC,135,124,194
KEY_POWER,NEC,135,124,200
Speakers-A,NEC,135,124,206
Speakers-B,NEC,135,124,207
Tuner-PresetLeft,NEC,135,124,209
Tuner-PresetRight,NEC,135,124,210
TapeB-Rev,NEC,135,124,222
