functionname,protocol,device,subdevice,function
SETUP,NEC1,77,-1,1
MUSIC UP,NEC1,77,-1,2
MUSIC DWN,NEC1,77,-1,3
MIC UP,NEC1,77,-1,4
MIC DWN,NEC1,77,-1,5
ECHO +,NEC1,77,-1,6
ECHO -,NEC1,77,-1,7
LIST,NEC1,77,-1,64
FEMALE,NEC1,77,-1,65
KEY UP,NEC1,77,-1,70
MALE,NEC1,77,-1,71
PAGE DWN,NEC1,77,-1,72
KEY DWN,NEC1,77,-1,73
NOTE,NEC1,77,-1,74
FF,NEC1,77,-1,75
PAGE UP,NEC1,77,-1,76
PLAY,NEC1,77,-1,78
REW,NEC1,77,-1,79
ENTER,NEC1,77,-1,80
0,NEC1,77,-1,81
CLEAR,NEC1,77,-1,82
INSERT,NEC1,77,-1,83
9,NEC1,77,-1,84
8,NEC1,77,-1,85
7,NEC1,77,-1,86
STOP,NEC1,77,-1,87
6,NEC1,77,-1,88
5,NEC1,77,-1,89
4,NEC1,77,-1,90
MEMORY,NEC1,77,-1,91
3,NEC1,77,-1,92
2,NEC1,77,-1,93
1,NEC1,77,-1,94
POWER,NEC1,77,-1,95
