functionname,protocol,device,subdevice,function
ARROW_UP,Panasonic_Old,27,-1,2
ARROW_LEFT,Panasonic_Old,27,-1,3
ARROW_RIGHT,Panasonic_Old,27,-1,4
KEY_PAUSE,Panasonic_Old,27,-1,5
KEY_INFO,Panasonic_Old,27,-1,6
KEY_POWER,Panasonic_Old,27,-1,7
KEY_INFO,Panasonic_Old,27,-1,8
ARROW_DOWN,Panasonic_Old,27,-1,11
KEY_SELECT,Panasonic_Old,27,-1,12
BYPASS,Panasonic_Old,27,-1,13
KEY_LAST,Panasonic_Old,27,-1,14
KEY_LAST,Panasonic_Old,27,-1,14
KEY_NUMERIC_STAR,Panasonic_Old,27,-1,15
NUM_1,Panasonic_Old,27,-1,16
NUM_2,Panasonic_Old,27,-1,17
NUM_3,Panasonic_Old,27,-1,18
NUM_4,Panasonic_Old,27,-1,19
NUM_5,Panasonic_Old,27,-1,20
NUM_6,Panasonic_Old,27,-1,21
NUM_7,Panasonic_Old,27,-1,22
NUM_8,Panasonic_Old,27,-1,23
NUM_9,Panasonic_Old,27,-1,24
NUM_0,Panasonic_Old,27,-1,25
KEY_CHANNELUP,Panasonic_Old,27,-1,29
KEY_CHANNELDOWN,Panasonic_Old,27,-1,30
KEY_FAVORITES,Panasonic_Old,27,-1,31
KEY_VOLUMEUP,Panasonic_Old,27,-1,32
KEY_VOLUMEDOWN,Panasonic_Old,27,-1,33
KEY_MUTE,Panasonic_Old,27,-1,34
KEY_FASTFORWARD,Panasonic_Old,27,-1,40
KEY_REWIND,Panasonic_Old,27,-1,41
KEY_EXIT,Panasonic_Old,27,-1,44
KEY_A,Panasonic_Old,27,-1,47
KEY_B,Panasonic_Old,27,-1,48
KEY_C,Panasonic_Old,27,-1,49
KEY_PLAY,Panasonic_Old,27,-1,51
KEY_STOP,Panasonic_Old,27,-1,52
KEY_RECORD,Panasonic_Old,27,-1,53
KEY_NEXT,Panasonic_Old,27,-1,54
KEY_PREVIOUS,Panasonic_Old,27,-1,55
KEY_MENU,Panasonic_Old,27,-1,57
KEY_NUMERIC_POUND,Panasonic_Old,27,-1,58
