functionname,protocol,device,subdevice,function
OFF,NEC2,11,79,1
POWER OFF,NEC2,11,79,1
ON,NEC2,11,79,2
POWER ON,NEC2,11,79,2
MUTE,NEC2,11,79,3
V1,NEC2,11,79,5
IN 1 VCR,NEC2,11,79,5
TV,NEC2,11,79,6
IN 3 TV,NEC2,11,79,6
IN 8,NEC2,11,79,7
V2,NEC2,11,79,9
IN 2 TIVO,NEC2,11,79,9
TAPE,NEC2,11,79,11
IN 7 TAPE,NEC2,11,79,11
DVD,NEC2,11,79,13
IN 4 DVD,NEC2,11,79,13
TUNER,NEC2,11,79,14
CD,NEC2,11,79,15
IN 5 CD,NEC2,11,79,15
BAND,NEC2,11,79,19
CENTER -,NEC2,11,79,21
CENTER +,NEC2,11,79,22
STA DN,NEC2,11,79,23
STA UP,NEC2,11,79,24
REAR -,NEC2,11,79,25
REAR +,NEC2,11,79,26
TUNE-,NEC2,11,79,27
TUNE DN,NEC2,11,79,27
TUNE+,NEC2,11,79,28
TUNE UP,NEC2,11,79,28
SUB -,NEC2,11,79,29
SUB +,NEC2,11,79,30
CR LEFT,NEC2,11,79,31
CURSOR LEFT,NEC2,11,79,31
CR RIGHT,NEC2,11,79,32
CURSOR RIGHT,NEC2,11,79,32
VOLUME -,NEC2,11,79,35
VOLUME +,NEC2,11,79,36
MODE,NEC2,11,79,38
10+,NEC2,11,79,41
EQ,NEC2,11,79,42
DVD-A,NEC2,11,79,43
CR DOWN,NEC2,11,79,45
CURSOR DOWN,NEC2,11,79,45
CR UP,NEC2,11,79,46
CURSOR UP,NEC2,11,79,46
MENU,NEC2,11,79,47
ENTER,NEC2,11,79,48
SELECT,NEC2,11,79,48
1,NEC2,11,79,49
2,NEC2,11,79,50
3,NEC2,11,79,51
3,NEC,11,79,51
4,NEC2,11,79,53
5,NEC2,11,79,54
6,NEC2,11,79,55
6,NEC,11,79,55
7,NEC2,11,79,57
8,NEC2,11,79,58
9,NEC2,11,79,59
0,NEC2,11,79,62
Z,NEC2,11,79,63
SAVE,NEC2,11,79,64
SAT,NEC2,11,79,74
IN 6 SAT,NEC2,11,79,74
PRESET +,NEC2,11,79,75
CHANNEL +,NEC2,11,79,75
D IN,NEC2,11,79,90
BASS-,NEC2,11,79,101
BASS DN,NEC2,11,79,101
IN 9,NEC2,11,79,110
AM,NEC2,11,79,118
AM TUNER,NEC2,11,79,118
TREBLE-,NEC2,11,79,121
TREB DN,NEC2,11,79,121
EXIT,NEC2,11,79,125
THX,NEC2,11,79,138
FM,NEC2,11,79,142
FM MODE,NEC2,11,79,142
TUNER,NEC2,11,79,142
MONO,NEC2,11,79,154
POWER TOGGLE,NEC2,11,79,162
PRESET -,NEC2,11,79,198
CHANNEL -,NEC2,11,79,198
SURR,NEC2,11,79,202
A KEY,NEC2,11,79,207
LOUDNESS,NEC2,11,79,207
LOUD,NEC2,11,79,207
STEREO,NEC2,11,79,226
BASS+,NEC2,11,79,229
BASS UP,NEC2,11,79,229
ST/MONO,NEC2,11,79,235
TREBLE+,NEC2,11,79,249
TREB UP,NEC2,11,79,249
